RECSEQ	ACCESS_LIC_ID	ACCESS_PNT_ID	PROFILE_ID	STATUS
0000031096	20700081	20800024	19788648	ACTIVE
0000031097	20600051	4200007	19670088	INACTIVE
0000031098	20600052	4200009	9854481	ACTIVE
0000031099	20600053	20800023	19785725	ACTIVE
0000031100	20700082	19800039		ACTIVE
0000031101	20700083	20800025		INACTIVE
0000031102	20700084	20800026		INACTIVE
0000031103	20700085	20800027		INACTIVE
0000031104	20600054	17800207	19802142	INACTIVE
0000031105	20800047	16900102	215374814	ACTIVE
0000031106	20600055	20700016	19810082	ACTIVE
0000031107	20800048	20800015	19781053	ACTIVE
0000031108	20800049	17800128	19803889	ACTIVE
0000031109	20800050	17800130	19803889	ACTIVE
0000031110	20600056	19800031		INACTIVE
0000031111	20600057	19800031	19812805	INACTIVE
0000031112	20800051	20900011	21821707	ACTIVE
0000031113	20800052	20900012	21821707	ACTIVE
0000031114	20800053	20900013	21821707	ACTIVE
0000031115	20800054	14900144	19803545	ACTIVE
0000031116	20800055	20900014	41630211	ACTIVE
0000031117	20800056	20900015	6504587	ACTIVE
0000031118	20800057	20900016	19570438	INACTIVE
0000031119	20600058	20900016		INACTIVE
0000031120	20600059	20900016	19809413	INACTIVE
0000031121	20800058	20900017	11412632	ACTIVE
0000031122	20800059	20900017	8367655	INACTIVE
0000031123	20800060	20900017	8367645	ACTIVE
0000031124	20800061	20900017	8367703	ACTIVE
0000031125	20800062	20900017	8367842	ACTIVE
0000031126	20800063	20900018	8874036	ACTIVE
0000031127	20600060	20900016	19570438	INACTIVE
0000031128	20600061	20900016	19570438	INACTIVE
0000031129	20600062	20800010	10419300	ACTIVE
0000031130	20800064	20900016	19819022	ACTIVE
0000031131	20600063	20700008	19708207	ACTIVE
0000031132	20600064	20700021	19819664	INACTIVE
0000031133	20700086	20300026		INACTIVE
0000031134	20800065	20700021	19819664	ACTIVE
0000031135	20600065	20700014	19791888	ACTIVE
0000031136	20800066	20800025	2485653	ACTIVE
0000031137	20800067	20800026	2485653	ACTIVE
0000031138	20800068	20800027	2485653	ACTIVE
0000031139	20800069	20900019	4373368	INACTIVE
0000031140	20600066	20700023	19830627	ACTIVE
0000031141	20600067	20700024	19830627	ACTIVE
0000031142	20600068	20700026	8168769	ACTIVE
0000031143	20600069	20700027	8168769	ACTIVE
0000031144	20600070	20700028	8168769	ACTIVE
0000031145	20600071	20700029	8168769	ACTIVE
0000031146	20600072	20700025	19830769	ACTIVE
0000031147	20700087	14900175		ACTIVE
0000031148	20700088	20800033	1925822	ACTIVE
0000031149	20600073	20700031	19833179	ACTIVE
0000031150	20700089	20800034	19822945	ACTIVE
0000031151	20600074	16200368	19824591	ACTIVE
0000031152	20600075	16200368	19851205	ACTIVE
0000031153	20700090	20300034	4485706	ACTIVE
0000031154	20700091	17800242	25502374	INACTIVE
0000031155	20600076	17100493		INACTIVE
0000031156	20600077	20700032	19838680	ACTIVE
0000031157	20800070	20800037	19838428	ACTIVE
0000031158	20700092	20800011	19755038	ACTIVE
0000031159	20700093	20700033	19850102	ACTIVE
0000031160	20800071	20900027	19850668	ACTIVE
0000031161	20800072	20900028	19850668	ACTIVE
0000031162	20800073	20900029	4959150	ACTIVE
0000031163	20700094	20800038	19842572	ACTIVE
0000031164	20700095	20800039	19843777	INACTIVE
0000031165	20700096	20800039	19843777	ACTIVE
0000031166	20700097	20800040	19843844	ACTIVE
0000031167	20600078	20700034	19855109	ACTIVE
0000031168	20600079	20700035	19836425	INACTIVE
0000031169	20600080	20700036	19836425	ACTIVE
0000031170	20600081	20700035	19836425	INACTIVE
0000031171	20700098	20800041	19820511	ACTIVE
0000031172	20600082	20700037	19858705	ACTIVE
0000031173	20600083	20900026	11602734	ACTIVE
0000031174	20600084	20900024	11602734	ACTIVE
0000031175	20600085	20900025	11602734	ACTIVE
0000031176	20800074	20700039	19859577	ACTIVE
0000031177	20800075	20700039	11834919	ACTIVE
0000031178	20800076	20300026		INACTIVE
0000031179	20600086	20700040	41620104	INACTIVE
0000031180	20800077	20700040	41620104	INACTIVE
0000031181	20800078	20700040	41620104	ACTIVE
0000031182	20700099	20300048	41964242	ACTIVE
0000031183	20700100	20300049	41964242	ACTIVE
0000031184	20600087	20700041	19863385	ACTIVE
0000031185	20700101	20800042	19874893	ACTIVE
0000031186	20700102	20800043	2047025	ACTIVE
0000031187	20700103	20800046	6215624	ACTIVE
0000031188	20600088	20700042	19883045	ACTIVE
0000031189	20700104	20800047	38517731	ACTIVE
0000031190	20800079	20300038	19691892	ACTIVE
0000031191	20800080	20800009	10419300	ACTIVE
0000031192	20700105	20800048	19895471	ACTIVE
0000031193	20600089	20800049	19881487	ACTIVE
0000031194	20600090	20700043	19858268	ACTIVE
0000031195	20600091	20700044		INACTIVE
0000031196	20700106	20700044	19886564	ACTIVE
0000031197	20700107	20900020		INACTIVE
0000031198	20700108	20900020	8038247	ACTIVE
0000031199	20700109	20900020	19947638	ACTIVE
0000031200	20700110	20900021	19638574	ACTIVE
0000031201	20700111	20900021	29756842	ACTIVE
0000031202	20700112	16600010	8864207	ACTIVE
0000031203	20700113	16600011	8864207	ACTIVE
0000031204	20700114	14900032	8863825	ACTIVE
0000031205	20800081	20900032	3810155	ACTIVE
0000031206	20800082	20900033	3810155	ACTIVE
0000031207	20600092	20700045	19901289	ACTIVE
0000031208	20800083	20900020		ACTIVE
0000031209	20600093	20800050	19898958	ACTIVE
0000031210	20700115	20800052	19915105	ACTIVE
0000031211	20700116	20800053	19915199	ACTIVE
0000031212	20700117	17800206	19907717	ACTIVE
0000031213	20700118	17800206	19906327	ACTIVE
0000031214	20700119	17800206	19906471	ACTIVE
0000031215	20600094	20700046	33485707	ACTIVE
0000031216	20600095	20700047	19907178	ACTIVE
0000031217	21900073	21900051	29949217	ACTIVE
0000031218	24800005	25100005	37333813	ACTIVE
0000031219	24800006	25100005	37185570	ACTIVE
0000031220	25800001	25100064		ACTIVE
0000031221	25800002	25100062		ACTIVE
0000031222	20700120	20800054	12059284	INACTIVE
0000031223	20600096	20700048	7457677	ACTIVE
0000031224	20800084	20300026	19918307	ACTIVE
0000031225	20700121	20300036		INACTIVE
0000031226	20700122	20300036	6572389	INACTIVE
0000031227	20700123	20300036	6572389	INACTIVE
0000031228	20800085	17300038	11604655	ACTIVE
0000031229	20600097	20700049	19909626	ACTIVE
0000031230	20800086	20900038	19898958	ACTIVE
0000031231	20800087	20700051	19840819	ACTIVE
0000031232	20600098	20300036	6677225	ACTIVE
0000031233	20700124	17800207		INACTIVE
0000031234	20800088	20300042	7411134	ACTIVE
0000031235	20800089	20300043	7411134	ACTIVE
0000031236	20800090	20300044	7411134	ACTIVE
0000031237	20800091	20300042	7456949	ACTIVE
0000031238	20800092	20300043	7456949	ACTIVE
0000031239	20800093	20300044	7456949	ACTIVE
0000031240	20800094	20300042	7403524	ACTIVE
0000031241	20800095	20300043	7403524	ACTIVE
0000031242	20800096	20300044	7403524	ACTIVE
0000031243	20800097	20300042	19958061	INACTIVE
0000031244	20800098	20300043	19958061	INACTIVE
0000031245	20800099	20300044	19958061	INACTIVE
0000031246	20800100	20300045		ACTIVE
0000031247	20800101	20300046		ACTIVE
0000031248	20800102	20300047		ACTIVE
0000031249	20800103	20300042	19926373	INACTIVE
0000031250	20800104	20300043	19926373	INACTIVE
0000031251	20800105	20300044	19926373	INACTIVE
0000031252	20800106	20300045	20508501	ACTIVE
0000031253	20800107	20300046	20508501	ACTIVE
0000031254	20800108	20300047	20508501	ACTIVE
0000031255	20800109	20300042		INACTIVE
0000031256	20800110	20300043		INACTIVE
0000031257	20800111	20300044		ACTIVE
0000031258	20800112	20300045	19940950	ACTIVE
0000031259	20800113	20300046	19940950	ACTIVE
0000031260	20800114	20300047	19940950	ACTIVE
0000031261	20800115	20300042	19929102	ACTIVE
0000031262	20800116	20300043	19929102	ACTIVE
0000031263	20800117	20300044	19929102	ACTIVE
0000031264	20800118	20300042		INACTIVE
0000031265	20800119	20300043		INACTIVE
0000031266	20800120	20300044		INACTIVE
0000031267	20800121	20300042	19955885	ACTIVE
0000031268	20800122	20300043	19955885	ACTIVE
0000031269	20800123	20300044	19955885	ACTIVE
0000031270	20800124	20300042	30030972	INACTIVE
0000031271	20800125	20300043	30030972	INACTIVE
0000031272	20800126	20300044		INACTIVE
0000031273	20700125	20800055	19936043	ACTIVE
0000031274	20800127	14300136		ACTIVE
0000031275	20800128	14300137		ACTIVE
0000031276	20800129	14300134		ACTIVE
0000031277	20800130	14300135		ACTIVE
0000031278	20800131	14300136	19937007	ACTIVE
0000031279	20800132	14300137	19937007	ACTIVE
0000031280	20800133	14300134	19937007	ACTIVE
0000031281	20800134	14300135	19937007	ACTIVE
0000031282	20700126	14300136		INACTIVE
0000031283	20800135	20900039	1894991	ACTIVE
0000031284	20800136	20900039	8538714	ACTIVE
0000031285	20800137	20900040	1894991	ACTIVE
0000031286	20800138	20900040	8538714	ACTIVE
0000031287	20800139	20900041	1894991	ACTIVE
0000031288	20800140	19800114		INACTIVE
0000031289	20800141	19800115		INACTIVE
0000031290	20800142	19800113		INACTIVE
0000031291	20700127	20800056	19937926	ACTIVE
0000031292	20600099	14300137	19927812	INACTIVE
0000031293	20600100	14300136	19925037	INACTIVE
0000031294	20600101	14300137	19927812	ACTIVE
0000031295	20600102	14300137		INACTIVE
0000031296	20600103	14300137	19925037	INACTIVE
0000031297	20600104	14300134	19925037	INACTIVE
0000031298	20600105	14300134		INACTIVE
0000031299	20600106	14300135	19925037	INACTIVE
0000031300	20600107	14300135		INACTIVE
0000031301	20600108	20700053	19929756	ACTIVE
0000031302	20700128	20800060	19952638	ACTIVE
0000031303	20600109	20700055	19943405	ACTIVE
0000031304	20600110	17306996	29723413	ACTIVE
0000031305	20700129	17500066	20051133	ACTIVE
0000031306	20700130	20800062	16017661	ACTIVE
0000031307	20600111	20800061	19956569	INACTIVE
0000031308	20700131	20800063	19955333	ACTIVE
0000031309	20600112	20700057	19946019	ACTIVE
0000031310	20800143	20900043	3354429	ACTIVE
0000031311	20800144	20900043	4902178	ACTIVE
0000031312	20800145	20900043	3917511	ACTIVE
0000031313	20800146	20900044	731190	ACTIVE
0000031314	20700132	20800065	19956630	ACTIVE
0000031315	20800147	20300043	19958061	INACTIVE
0000031316	20800148	20300042	19958061	ACTIVE
0000031317	20800149	20300043	19958061	ACTIVE
0000031318	20800150	20300044	19958061	ACTIVE
0000031319	20800151	3600044	10097917	ACTIVE
0000031320	20800152	14900043	1073495	INACTIVE
0000031321	20800153	14900044	1073495	INACTIVE
0000031322	20800154	14900045	1073495	INACTIVE
0000031323	20800155	17307005	1880048	INACTIVE
0000031324	20800156	17307006	1880048	INACTIVE
0000031325	20800157	17307005	1880048	ACTIVE
0000031326	20800158	17307006	1880048	ACTIVE
0000031327	20700133	20800066	5648350	ACTIVE
0000031328	20600113	20700058	19949956	ACTIVE
0000031329	20800159	14900043	1073495	ACTIVE
0000031330	20800160	14900044	1073495	ACTIVE
0000031331	20800161	14900045	1073495	ACTIVE
0000031332	20700134	20800068	32365907	ACTIVE
0000031333	20600114	13400037	39044822	ACTIVE
0000031334	20600115	20700060	19965635	ACTIVE
0000031335	20600116	13400038	39044822	ACTIVE
0000031336	20800162	14300113	7990153	INACTIVE
0000031337	20700135	17100493	19895471	INACTIVE
0000031338	20700136	19800031		INACTIVE
0000031339	20700137	19800031	19966216	ACTIVE
0000031340	20800163	14300113	7990153	ACTIVE
0000031341	20800164	20900046	4804697	ACTIVE
0000031342	20800165	20900046	10135245	ACTIVE
0000031343	20800166	20900046	4391386	INACTIVE
0000031344	20800167	20900046	9895569	ACTIVE
0000031345	20800168	20900046	4394444	INACTIVE
0000031346	20800169	20900046	4410601	ACTIVE
0000031347	20800170	20900046	4398915	ACTIVE
0000031348	20800171	20900046	4383459	INACTIVE
0000031349	20800172	20900046	4351882	ACTIVE
0000031350	20800173	20900046	4389465	ACTIVE
0000031351	20800174	20900046	8006393	ACTIVE
0000031352	20800175	20900046	4813294	ACTIVE
0000031353	20800176	20900046	4342645	INACTIVE
0000031354	20800177	20900046	4390920	ACTIVE
0000031355	20800178	20900046	4310263	ACTIVE
0000031356	20800179	20900046	4344633	ACTIVE
0000031357	20800180	20900046	4342395	ACTIVE
0000031358	20800181	20900046	4426196	ACTIVE
0000031359	20800182	20900046	4342604	ACTIVE
0000031360	20800183	20900046	4342363	ACTIVE
0000031361	20800184	20900046	4389355	ACTIVE
0000031362	20800185	20900046	4344541	ACTIVE
0000031363	20800186	20900046	9901437	ACTIVE
0000031364	20800187	20900046	9462858	INACTIVE
0000031365	20800188	20900046	4343076	ACTIVE
0000031366	20800189	20900046	4391026	ACTIVE
0000031367	20800190	20900046	9881711	ACTIVE
0000031368	20800191	20900046	4344813	ACTIVE
0000031369	20800192	20900046	4344708	ACTIVE
0000031370	20800193	20900046	4399136	ACTIVE
0000031371	20800194	20900046	19967469	ACTIVE
0000031372	20800195	20900046	19975696	ACTIVE
0000031373	20800196	20900046		INACTIVE
0000031374	20800197	20900046		ACTIVE
0000031375	20800198	20900046		INACTIVE
0000031376	20800199	20900046		ACTIVE
0000031377	20700138	19800092	20011562	ACTIVE
0000031378	20700139	19800093	20011562	ACTIVE
0000031379	20600117	20700061	19966088	ACTIVE
0000031380	20800200	17800224	7992303	ACTIVE
0000031381	20800201	16000114	8802356	ACTIVE
0000031382	20700140	20800069	19976654	ACTIVE
0000031383	20800202	15200004	5059150	ACTIVE
0000031384	20700141	20800070	19990922	ACTIVE
0000031385	20600118	20800067	2453088	ACTIVE
0000031386	20700142	20800073	19992601	ACTIVE
0000031387	20800203	19800091	7082478	ACTIVE
0000031388	20700143	20800076	20010813	ACTIVE
0000031389	20700144	20800077	20010813	ACTIVE
0000031390	20600119	19800047	7522453	INACTIVE
0000031391	20600120	17100493	7522453	ACTIVE
0000031392	20700145	20700062	19967302	ACTIVE
0000031393	20800204	17800242	25502374	ACTIVE
0000031394	20700146	16200368	19792856	INACTIVE
0000031395	20600121	20800078	20011823	ACTIVE
0000031396	20600122	19800050		INACTIVE
0000031397	20700147	17100493		ACTIVE
0000031398	20600123	20700067	2476194	ACTIVE
0000031399	20800205	20900048	19664384	ACTIVE
0000031400	20700148	20900049	20011377	INACTIVE
0000031401	20600124	20700068		INACTIVE
0000031402	20600125	17800062	20026353	ACTIVE
0000031403	20600126	17800062	20034341	ACTIVE
0000031404	20600127	17800062	20029520	ACTIVE
0000031405	20600128	17800062	20038542	ACTIVE
0000031406	20600129	17800062	20026354	INACTIVE
0000031407	20600130	17800062		ACTIVE
0000031408	20600131	17800062	20038844	ACTIVE
0000031409	20600132	17800091	20026353	ACTIVE
0000031410	20600133	17800091	20034341	ACTIVE
0000031411	20600134	17800091	20029520	ACTIVE
0000031412	20600135	17800091	20038542	ACTIVE
0000031413	20600136	17800091		INACTIVE
0000031414	20600137	17800091		ACTIVE
0000031415	20600138	17800091	20038844	ACTIVE
0000031416	20600139	17800091	20030210	ACTIVE
0000031417	20600140	17800091	20031510	ACTIVE
0000031418	20600141	20700071	8891987	ACTIVE
0000031419	20800206	17800192	41579840	INACTIVE
0000031420	20800207	17800193	41579840	INACTIVE
0000031421	20700149	20900034	9138405	ACTIVE
0000031422	20700150	20900035		INACTIVE
0000031423	20700151	20900036	9138405	ACTIVE
0000031424	20700152	20900037	9138405	INACTIVE
0000031425	20700153	20900035	9138405	ACTIVE
0000031426	20600142	20900037	9138405	ACTIVE
0000031427	20600143	20700070	14317892	ACTIVE
0000031428	20600144	20700072	20005030	ACTIVE
0000031429	20600145	20900037	20041872	ACTIVE
0000031430	20600146	20900037		ACTIVE
0000031431	20600147	20900037	12053717	ACTIVE
0000031432	20600148	20900035	8267596	ACTIVE
0000031433	20600149	20900034	8267596	ACTIVE
0000031434	20600150	20900036	20041872	ACTIVE
0000031435	20600151	20900036		ACTIVE
0000031436	20600152	20900036	12053717	ACTIVE
0000031437	20800208	17800192	41579840	INACTIVE
0000031438	20800209	17800193	41579840	INACTIVE
0000031439	20800210	20900050	3722506	ACTIVE
0000031440	20800211	20900051	3722506	ACTIVE
0000031441	20800212	17800192	20014853	ACTIVE
0000031442	20800213	17800193	20014853	ACTIVE
0000031443	20700154	20700074	6853900	ACTIVE
0000031444	20800214	17800207		INACTIVE
0000031445	20800215	17800207	19802142	ACTIVE
0000031446	20800216	20900053	1358328	ACTIVE
0000031447	20800217	20900054	1358328	ACTIVE
0000031448	20800218	20900055	1358328	ACTIVE
0000031449	20600153	20700075	20020159	ACTIVE
0000031450	20600154	20700022		INACTIVE
0000031451	20600155	20700022	19791888	ACTIVE
0000031452	20800219	20900060	5058843	ACTIVE
0000031453	20600156	20900006	19706771	INACTIVE
0000031454	20700155	20800087	20033738	ACTIVE
0000031455	20600157	20700078	20024850	ACTIVE
0000031456	20700156	20800088	20035295	ACTIVE
0000031457	20600158	20800080	20038237	ACTIVE
0000031458	20700157	20900052	7871808	ACTIVE
0000031459	20700158	20900052	7926212	ACTIVE
0000031460	20700159	20900052	8205965	ACTIVE
0000031461	20700160	20900052	7874125	ACTIVE
0000031462	20700161	20900052		ACTIVE
0000031463	20700162	20900052		ACTIVE
0000031464	20700163	20900052		ACTIVE
0000031465	20700164	20900052		ACTIVE
0000031466	20700165	20900052	20029764	ACTIVE
0000031467	20700166	20900052	20038813	ACTIVE
0000031468	20700167	20900052	20029377	ACTIVE
0000031469	20700168	20900056	7871808	INACTIVE
0000031470	20700169	20900056	7926212	ACTIVE
0000031471	20700170	20900056	8205965	ACTIVE
0000031472	20700171	20900056	7874125	ACTIVE
0000031473	20700172	20900056		ACTIVE
0000031474	20700173	20900056		ACTIVE
0000031475	20700174	20900056		ACTIVE
0000031476	20700175	20900056		ACTIVE
0000031477	20700176	20900056	20029764	ACTIVE
0000031478	20700177	20900056	20038813	ACTIVE
0000031479	20700178	20900056	20029377	ACTIVE
0000031480	20700179	20800090	16215049	ACTIVE
0000031481	20700180	20800091	20039653	ACTIVE
0000031482	20700181	20800092	29001287	ACTIVE
0000031483	20700182	20800092	9617482	ACTIVE
0000031484	20700183	20800092	3924241	INACTIVE
0000031485	20700184	20800092	1233106	INACTIVE
0000031486	20700185	20800092	9440843	ACTIVE
0000031487	20700186	17100525	20050758	ACTIVE
0000031488	20700187	20700079	16120600	ACTIVE
0000031489	20800220	17800061		ACTIVE
0000031490	20700188	19800092	20042937	INACTIVE
0000031491	20700189	19800093	20042937	INACTIVE
0000031492	20800221	17800091	20026354	INACTIVE
0000031493	20800222	17800062	20026354	ACTIVE
0000031494	20600159	17800091	20092272	ACTIVE
0000031495	20600160	17800091		INACTIVE
0000031496	20600161	17800091	20171385	ACTIVE
0000031497	20600162	17800091		INACTIVE
0000031498	20600163	17800091	20731834	ACTIVE
0000031499	20600164	17800091		INACTIVE
0000031500	20600165	19800110	20092272	ACTIVE
0000031501	20600166	19800110	20075229	INACTIVE
0000031502	20600167	19800110	20171385	ACTIVE
0000031503	20600168	19800110		INACTIVE
0000031504	20600169	19800108		INACTIVE
0000031505	20600170	19800108	20171385	ACTIVE
0000031506	20600171	19800108		INACTIVE
0000031507	20600172	19800108		ACTIVE
0000031508	20800223	19800067	19603681	INACTIVE
0000031509	20700190	20800096	7903767	ACTIVE
0000031510	20800224	17800091	20026354	ACTIVE
0000031511	20600173	19800108		ACTIVE
0000031512	20600174	19800110		INACTIVE
0000031513	20600175	19800109		INACTIVE
0000031514	20600176	19800109	20044704	ACTIVE
0000031515	20600177	19800109	20061054	ACTIVE
0000031516	20600178	3600044	20263094	ACTIVE
0000031517	20600179	3600044	20511462	ACTIVE
0000031518	20600180	20700082	20044488	ACTIVE
0000031519	20700191	14300136	19926454	ACTIVE
0000031520	20700192	14300137	19926454	ACTIVE
0000031521	20700193	14300134	19926454	ACTIVE
0000031522	20700194	14300135	19926454	ACTIVE
0000031523	20700195	19800109	20063755	ACTIVE
0000031524	20600181	17100615	20125988	ACTIVE
0000031525	20600182	17100493		ACTIVE
0000031526	20800225	19800067	2475932	ACTIVE
0000031527	20800226	19800067	8883406	ACTIVE
0000031528	20800227	19800067	2471843	ACTIVE
0000031529	20800228	19800067	7546710	ACTIVE
0000031530	20800229	19800067		ACTIVE
0000031531	20800230	19800067		ACTIVE
0000031532	20800231	20900063	7251286	ACTIVE
0000031533	20800232	20900063	9437767	ACTIVE
0000031534	20800233	20900064	38725170	ACTIVE
0000031535	20700196	20700077	20024035	ACTIVE
0000031536	20700197	20800103	4837234	ACTIVE
0000031537	20800234	19800108	20072204	ACTIVE
0000031538	20800235	19800109	20072204	ACTIVE
0000031539	20800236	19800110	20072204	ACTIVE
0000031540	20700198	20800101	20038500	ACTIVE
0000031541	20600183	19800109	20063896	ACTIVE
0000031542	20800237	20900065	755846	INACTIVE
0000031543	20800238	20900065	746008	INACTIVE
0000031544	20800239	20900065	746041	INACTIVE
0000031545	20800240	20900065	12376013	INACTIVE
0000031546	20800241	20900065	755936	INACTIVE
0000031547	20800242	20900066	587939	ACTIVE
0000031548	20800243	20900067	9159134	ACTIVE
0000031549	20700199	20800104	20073619	ACTIVE
0000031550	20700200	20800106	19880428	ACTIVE
0000031551	20800244	20900062	733889	ACTIVE
0000031552	20800245	17800091		INACTIVE
0000031553	20800246	4200010	4301061	INACTIVE
0000031554	20700201	20800107	20077349	ACTIVE
0000031555	20600184	20300039	20080909	ACTIVE
0000031556	20600185	20700084	20068244	ACTIVE
0000031557	20700202	15900059		ACTIVE
0000031558	20700203	20800110	20078529	INACTIVE
0000031559	20700204	20800110		ACTIVE
0000031560	20700205	20800110	41742431	ACTIVE
0000031561	20700206	20800108	20078529	INACTIVE
0000031562	20700207	20800108		ACTIVE
0000031563	20700208	20800108	41742431	ACTIVE
0000031564	20700209	20800109	20078529	INACTIVE
0000031565	20700210	20800109		ACTIVE
0000031566	20700211	20800109	41742431	ACTIVE
0000031567	20800247	20900070	9679094	ACTIVE
0000031568	20800248	20900071	20069594	ACTIVE
0000031569	20800249	17800091		INACTIVE
0000031570	20800250	17800091	20075229	INACTIVE
0000031571	20800251	16000083	9701118	ACTIVE
0000031572	20700212	20800111	20090557	ACTIVE
0000031573	20700213	20800112	5470077	ACTIVE
0000031574	20700214	20800112	5461628	ACTIVE
0000031575	20700215	20800112	5595959	ACTIVE
0000031576	20700216	20800112	5463684	ACTIVE
0000031577	20700217	20800112	12756625	ACTIVE
0000031578	20700218	20800112	5419881	ACTIVE
0000031579	20600186	20000005		ACTIVE
0000031580	20700219	20800116	20114718	ACTIVE
0000031581	20600187	20700088	20105869	ACTIVE
0000031582	20600188	20700089	20106603	ACTIVE
0000031583	20700220	20800117	20119885	ACTIVE
0000031584	20700221	20800118	20119885	INACTIVE
0000031585	20800252	20800118	20119885	ACTIVE
0000031586	20700222	20900068	8168395	ACTIVE
0000031587	20700223	20900068	9347745	ACTIVE
0000031588	20700224	20900068	9357701	ACTIVE
0000031589	20700225	20900068	20121402	ACTIVE
0000031590	20700226	20900068	9356104	ACTIVE
0000031591	20700227	20900068	20124653	ACTIVE
0000031592	20700228	20900068		INACTIVE
0000031593	20800253	20900072	4351049	ACTIVE
0000031594	20700229	20900068	9375354	ACTIVE
0000031595	20700230	20900068	10007980	ACTIVE
0000031596	20700231	20900068	8285973	ACTIVE
0000031597	20700232	20900068	20121415	ACTIVE
0000031598	20700233	20900068		ACTIVE
0000031599	20700234	20900069	8168395	ACTIVE
0000031600	20700235	20900069	9347745	ACTIVE
0000031601	20700236	20900069	9357701	ACTIVE
0000031602	20700237	20900069	20121402	ACTIVE
0000031603	20700238	20900069	9356104	ACTIVE
0000031604	20700239	20900069	20124653	ACTIVE
0000031605	20700240	20900069		INACTIVE
0000031606	20700241	20900069	9375354	ACTIVE
0000031607	20700242	20900069	10007980	ACTIVE
0000031608	20700243	20900069	8285973	ACTIVE
0000031609	20700244	20900069	20121415	ACTIVE
0000031610	20700245	20900069		ACTIVE
0000031611	20800254	20800113	20069594	ACTIVE
0000031612	20800255	20800114	20069594	ACTIVE
0000031613	20600189	20900073	20121937	ACTIVE
0000031614	20600190	20900074	20121937	ACTIVE
0000031615	20600191	20900075	20121937	ACTIVE
0000031616	20600192	20900076	20121937	ACTIVE
0000031617	20800256	20900077	4950214	ACTIVE
0000031618	20700246	20800119	20132305	ACTIVE
0000031619	20600193	19000020	10611735	ACTIVE
0000031620	20600194	19000021	10611735	ACTIVE
0000031621	20600195	19000022	10611735	ACTIVE
0000031622	20600196	19000023	10611735	INACTIVE
0000031623	20600197	19000023	10611735	ACTIVE
0000031624	20800257	20900078	20296759	INACTIVE
0000031625	20800258	20900078	20296759	INACTIVE
0000031626	20800259	20900078	10131186	ACTIVE
0000031627	20800260	20900078	9933115	INACTIVE
0000031628	20800261	20900078	9915478	ACTIVE
0000031629	20800262	20900078	9933391	INACTIVE
0000031630	20700247	19000020	1753655	ACTIVE
0000031631	20700248	19000020	4312568	ACTIVE
0000031632	20700249	19000021	4312568	ACTIVE
0000031633	20700250	19000021	1753655	ACTIVE
0000031634	20700251	19000022	1753655	ACTIVE
0000031635	20700252	19000023	1753655	ACTIVE
0000031636	20700253	19000022	4312568	ACTIVE
0000031637	20700254	19000023	4312568	ACTIVE
0000031638	20600198	19800109		INACTIVE
0000031639	20700255	20800121	20133588	INACTIVE
0000031640	20800263	20800121	20133588	ACTIVE
0000031641	20600199	20800097		INACTIVE
0000031642	20600200	20800098	20033439	ACTIVE
0000031643	20600201	20800099	20033439	ACTIVE
0000031644	20800264	20800097	20033439	ACTIVE
0000031645	20700256	20800122	20135179	ACTIVE
0000031646	20700257	20800123	20091164	ACTIVE
0000031647	20600202	20700093	749501	ACTIVE
0000031648	20800265	15900150	5372317	ACTIVE
0000031649	20700258	20800125	3921321	ACTIVE
0000031650	20600203	20700094	20140594	ACTIVE
0000031651	20800266	19800010	15720063	ACTIVE
0000031652	20800267	19800012	15720063	ACTIVE
0000031653	20700259	20800127	5237871	ACTIVE
0000031654	20700260	20700092	20127338	ACTIVE
0000031655	20800268	20500032	19671941	INACTIVE
0000031656	20600204	20800126	20150870	ACTIVE
0000031657	20700261	20800129	20152699	ACTIVE
0000031658	20700262	20800130	20152699	ACTIVE
0000031659	20800269	20500032	19671941	INACTIVE
0000031660	20700263	20800097	1206469	ACTIVE
0000031661	20700264	20800097	7118492	ACTIVE
0000031662	20700265	20800097	10330109	ACTIVE
0000031663	20700266	20800097	9657229	ACTIVE
0000031664	20700267	20800097	1199104	INACTIVE
0000031665	20700268	20800097	1207094	INACTIVE
0000031666	20700269	20800097	1366576	INACTIVE
0000031667	20700270	20800097	1207082	ACTIVE
0000031668	20700271	20800098		ACTIVE
0000031669	20700272	20800098	7118492	ACTIVE
0000031670	20700273	20800098	10330109	ACTIVE
0000031671	20700274	20800098	9657229	ACTIVE
0000031672	20700275	20800098	1199104	INACTIVE
0000031673	20700276	20800098	1207094	INACTIVE
0000031674	20700277	20800098	1366576	INACTIVE
0000031675	20700278	20800098	1207082	ACTIVE
0000031676	20700279	20800098	3253014	INACTIVE
0000031677	20700280	20800099	1206469	ACTIVE
0000031678	20700281	20800099	10330109	ACTIVE
0000031679	20700282	20800099	9657229	ACTIVE
0000031680	20700283	20800099	1199104	INACTIVE
0000031681	20700284	20800099	1207094	INACTIVE
0000031682	20700285	20800099	7118492	ACTIVE
0000031683	20700286	20800099	1366576	INACTIVE
0000031684	20700287	20800099	1207082	ACTIVE
0000031685	20700288	20800100		ACTIVE
0000031686	20700289	20800100	1199104	INACTIVE
0000031687	20700290	20800100	1207094	INACTIVE
0000031688	20700291	17100493	29976287	ACTIVE
0000031689	20800270	20500032	19671941	ACTIVE
0000031690	22900004	22800004	30475385	ACTIVE
0000031691	22900242	22800048	1798112	ACTIVE
