,0
7782,0.249 sq mi
7783,79.576 sq mi
7784,37.515 sq mi
7785,84.905 sq mi
7786,7.73 sq mi
7787,319.805 sq mi
7788,12.201 sq mi
7789,7.503 sq mi
7790,51.162 sq mi
7791,0.589 sq mi
7792,7.009 sq mi
7793,144.379 sq mi
7794,88.835 sq mi
7795,140.035 sq mi
7796,27.722 sq mi
7797,4.246 sq mi
7798,0.001 sq mi
7799,3.771 sq mi
7800,34.456 sq mi
7801,1.471 sq mi
7802,0 sq mi
7803,48.708 sq mi
7804,0 sq mi
7805,46.172 sq mi
7806,101.457 sq mi
7807,3.405 sq mi
7808,26.171 sq mi
7809,19.148 sq mi
7810,234.533 sq mi
7811,36.567 sq mi
7812,73.236 sq mi
7813,1.861 sq mi
7814,78.413 sq mi
7815,34.696 sq mi
7816,108.714 sq mi
7817,0 sq mi
7818,0 sq mi
7819,75.603 sq mi
7820,0.846 sq mi
7821,0.546 sq mi
7822,49.147 sq mi
7823,3.43 sq mi
7824,281 sq mi
7825,0.15 sq mi
7826,25.778 sq mi
7827,16.693 sq mi
7828,43.982 sq mi
7829,22.088 sq mi
7830,0.298 sq mi
7831,150.376 sq mi
7832,172.322 sq mi
7833,8.444 sq mi
7834,0.374 sq mi
7835,174.334 sq mi
7836,213.918 sq mi
7837,1.827 sq mi
7838,26.669 sq mi
7839,2.58 sq mi
7840,25.154 sq mi
7841,35.711 sq mi
7842,92.938 sq mi
7843,49.742 sq mi
7844,37.78 sq mi
7845,30.033 sq mi
7846,225.318 sq mi
7847,18.11 sq mi
7848,4.242 sq mi
7849,0 sq mi
7850,2.493 sq mi
7851,14.465 sq mi
7852,40.249 sq mi
7853,6.08 sq mi
7854,0 sq mi
7855,70.867 sq mi
7856,6.093 sq mi
7857,2.09 sq mi
7858,0 sq mi
7859,4.18 sq mi
7860,14.818 sq mi
7861,0.804 sq mi
7862,37.379 sq mi
7863,0.265 sq mi
7864,7.767 sq mi
7865,14.687 sq mi
7866,0 sq mi
7867,7.516 sq mi
7868,1.122 sq mi
7869,0.665 sq mi
7870,20.912 sq mi
7871,0 sq mi
7872,0 sq mi
7873,0 sq mi
7874,6.89 sq mi
7875,0 sq mi
7876,7.058 sq mi
7877,16.482 sq mi
7878,0.058 sq mi
7879,41.884 sq mi
7880,5.641 sq mi
7881,4.863 sq mi
7882,8.318 sq mi
7883,149.299 sq mi
7884,10.842 sq mi
7885,82.892 sq mi
7886,16.433 sq mi
7887,27.767 sq mi
7888,0.813 sq mi
7889,0.363 sq mi
7890,12.571 sq mi
7891,8.724 sq mi
7892,3.718 sq mi
7893,79.1 sq mi
7894,51.434 sq mi
7895,4.334 sq mi
7896,0.534 sq mi
7897,0.095 sq mi
7898,85.709 sq mi
7899,0 sq mi
7900,6.868 sq mi
7901,2.199 sq mi
7902,13.255 sq mi
7903,37.078 sq mi
7904,1.838 sq mi
7905,8.79 sq mi
7906,0.804 sq mi
7907,31.298 sq mi
7908,42.379 sq mi
7909,3.436 sq mi
7910,118.066 sq mi
7911,95.627 sq mi
7912,121.931 sq mi
7913,36.796 sq mi
7914,382.652 sq mi
7915,1.103 sq mi
7916,73.263 sq mi
7917,21.904 sq mi
7918,2.037 sq mi
7919,18.888 sq mi
7920,1.82 sq mi
7921,0 sq mi
7922,18.854 sq mi
7923,0.799 sq mi
7924,147.583 sq mi
7925,15.452 sq mi
7926,174.553 sq mi
7927,378.639 sq mi
7928,88.16 sq mi
7929,22.14 sq mi
7930,0.062 sq mi
7931,1721.695 sq mi
7932,662.403 sq mi
7933,17.687 sq mi
7934,896.155 sq mi
7935,40.049 sq mi
7936,0.173 sq mi
7937,0.659 sq mi
7938,414.789 sq mi
7939,0.302 sq mi
7940,35.321 sq mi
7941,0.125 sq mi
7942,4.555 sq mi
7943,7.698 sq mi
7944,62.331 sq mi
7945,114.118 sq mi
7946,15.536 sq mi
7947,0.345 sq mi
7948,7.964 sq mi
7949,5.703 sq mi
7950,213.982 sq mi
7951,554.673 sq mi
7952,55.998 sq mi
7953,0.166 sq mi
7954,0.769 sq mi
7955,55.093 sq mi
7956,10.544 sq mi
7957,261.109 sq mi
7958,0 sq mi
7959,0.142 sq mi
7960,1.593 sq mi
7961,39.521 sq mi
7962,461.114 sq mi
7963,0.097 sq mi
7964,34.576 sq mi
7965,2.15 sq mi
7966,2.213 sq mi
7967,86.577 sq mi
7968,7.478 sq mi
7969,2.613 sq mi
7970,0.486 sq mi
7971,8.113 sq mi
7972,354.405 sq mi
7973,2.699 sq mi
7974,24.214 sq mi
7975,80.694 sq mi
7976,2.915 sq mi
7977,17.831 sq mi
7978,0.214 sq mi
7979,0.273 sq mi
7980,16.123 sq mi
7981,1.214 sq mi
7982,4.141 sq mi
7983,8.86 sq mi
7984,0.755 sq mi
7985,10.455 sq mi
7986,30.349 sq mi
7987,164.007 sq mi
7988,224.124 sq mi
7989,50.595 sq mi
7990,9.905 sq mi
7991,26.377 sq mi
7992,128.017 sq mi
7993,0 sq mi
7994,15.784 sq mi
7995,0 sq mi
7996,92.479 sq mi
7997,249.06 sq mi
7998,7.536 sq mi
7999,270.509 sq mi
8000,417.456 sq mi
8001,9.412 sq mi
8002,151.328 sq mi
8003,4.34 sq mi
8004,0.944 sq mi
8005,0 sq mi
8006,8280.807 sq mi
8007,84.094 sq mi
8008,100.098 sq mi
8009,0.095 sq mi
8010,5.406 sq mi
8011,11.351 sq mi
8012,43.128 sq mi
8013,41.344 sq mi
8014,13.653 sq mi
8015,451.872 sq mi
8016,120.792 sq mi
8017,192.429 sq mi
8018,3.212 sq mi
8019,1.502 sq mi
8020,0.07 sq mi
8021,6.363 sq mi
8022,3.837 sq mi
8023,27.841 sq mi
8024,26.591 sq mi
8025,11.277 sq mi
8026,6.039 sq mi
8027,2.992 sq mi
8028,4.404 sq mi
8029,467.268 sq mi
8030,1.352 sq mi
8031,24.895 sq mi
8032,6.773 sq mi
8033,96.038 sq mi
8034,637.049 sq mi
8035,2.553 sq mi
8036,0 sq mi
8037,5.652 sq mi
8038,30.489 sq mi
8039,0.878 sq mi
8040,1.494 sq mi
8041,47.523 sq mi
8042,2.439 sq mi
8043,3.775 sq mi
8044,4.6 sq mi
8045,85.271 sq mi
8046,0.624 sq mi
8047,112.286 sq mi
8048,137.986 sq mi
8049,4.391 sq mi
8050,82.269 sq mi
8051,3.525 sq mi
8052,26.518 sq mi
8053,18.506 sq mi
8054,0.831 sq mi
8055,101.031 sq mi
8056,15.393 sq mi
8057,24.067 sq mi
8058,7.172 sq mi
8059,0 sq mi
8060,0 sq mi
8061,0.126 sq mi
8062,6.595 sq mi
8063,127.862 sq mi
8064,60.567 sq mi
8065,4.415 sq mi
8066,51.328 sq mi
8067,7.272 sq mi
8068,1.524 sq mi
8069,0.865 sq mi
8070,0.441 sq mi
8071,0.217 sq mi
8072,81.155 sq mi
8073,5.812 sq mi
8074,100.467 sq mi
8075,126.316 sq mi
8076,17.86 sq mi
8077,1.335 sq mi
8078,2.401 sq mi
8079,0 sq mi
8080,5.944 sq mi
8081,0.382 sq mi
8082,0.187 sq mi
8083,289.23 sq mi
8084,2.307 sq mi
8085,0 sq mi
8086,0.505 sq mi
8087,32.11 sq mi
8088,2.316 sq mi
8089,0 sq mi
8090,4.081 sq mi
8091,0.157 sq mi
8092,2.814 sq mi
8093,4.18 sq mi
8094,9.73 sq mi
8095,0 sq mi
8096,54.999 sq mi
8097,1.033 sq mi
8098,79.628 sq mi
8099,13.158 sq mi
8100,0.571 sq mi
8101,422.619 sq mi
8102,4.076 sq mi
8103,282.578 sq mi
8104,7.645 sq mi
8105,15.719 sq mi
8106,0.006 sq mi
8107,0.051 sq mi
8108,117.325 sq mi
8109,174.735 sq mi
8110,2.433 sq mi
8111,25.75 sq mi
8112,7.561 sq mi
8113,9.571 sq mi
8114,17.897 sq mi
8115,0 sq mi
8116,0.125 sq mi
8117,13.188 sq mi
8118,46.621 sq mi
8119,0.234 sq mi
8120,1.635 sq mi
8121,0.021 sq mi
8122,5.678 sq mi
8123,1.524 sq mi
8124,2.476 sq mi
8125,5.9 sq mi
8126,12.166 sq mi
8127,2.004 sq mi
8128,30.14 sq mi
8129,21.337 sq mi
8130,11.855 sq mi
8131,9.395 sq mi
8132,62.634 sq mi
8133,0.093 sq mi
8134,10.198 sq mi
8135,202.56 sq mi
8136,0 sq mi
8137,17.127 sq mi
8138,4.769 sq mi
8139,23.778 sq mi
8140,0 sq mi
8141,0.989 sq mi
8142,360.552 sq mi
8143,32.943 sq mi
8144,323.948 sq mi
8145,219.245 sq mi
8146,0.094 sq mi
8147,1.244 sq mi
8148,508.034 sq mi
8149,2.31 sq mi
8150,48.789 sq mi
8151,138.898 sq mi
8152,0.804 sq mi
8153,8.912 sq mi
8154,2.35 sq mi
8155,444.987 sq mi
8156,0 sq mi
8157,1.909 sq mi
8158,4.406 sq mi
8159,0.44 sq mi
8160,33.037 sq mi
8161,0 sq mi
8162,10.131 sq mi
8163,83.123 sq mi
8164,110.245 sq mi
8165,169.36 sq mi
8166,0 sq mi
8167,117.789 sq mi
8168,4.936 sq mi
8169,7.703 sq mi
8170,51.614 sq mi
8171,463.411 sq mi
8172,2.786 sq mi
8173,3.339 sq mi
8174,4.726 sq mi
8175,25.616 sq mi
8176,0.558 sq mi
8177,0 sq mi
8178,0.386 sq mi
8179,10.006 sq mi
8180,1.714 sq mi
8181,0 sq mi
8182,0 sq mi
8183,83.704 sq mi
8184,10.587 sq mi
8185,35.686 sq mi
8186,12.939 sq mi
8187,11.082 sq mi
8188,16.368 sq mi
8189,0.127 sq mi
8190,7.79 sq mi
8191,3.43 sq mi
8192,0 sq mi
8193,19.287 sq mi
8194,178.418 sq mi
8195,0 sq mi
8196,8.174 sq mi
8197,4.777 sq mi
8198,1.751 sq mi
8199,25.012 sq mi
8200,1.69 sq mi
8201,0.616 sq mi
8202,4.675 sq mi
8203,17.13 sq mi
8204,47.736 sq mi
8205,0.011 sq mi
8206,0.516 sq mi
8207,0.169 sq mi
8208,0.652 sq mi
8209,12.634 sq mi
8210,18.791 sq mi
8211,0 sq mi
8212,706.325 sq mi
8213,0.155 sq mi
8214,19.111 sq mi
8215,0.771 sq mi
8216,0.317 sq mi
8217,7.371 sq mi
8218,2.865 sq mi
8219,0.796 sq mi
8220,124.19 sq mi
8221,0.035 sq mi
8222,8.87 sq mi
8223,2.361 sq mi
8224,13.321 sq mi
8225,1.851 sq mi
8226,41.722 sq mi
8227,9.785 sq mi
8228,30.674 sq mi
8229,6.615 sq mi
8230,0.834 sq mi
8231,22.558 sq mi
8232,2.126 sq mi
8233,230.088 sq mi
8234,3.49 sq mi
8235,13.055 sq mi
8236,10.304 sq mi
8237,32.839 sq mi
8238,68.226 sq mi
8239,3.842 sq mi
8240,1.144 sq mi
8241,6.103 sq mi
8242,18.804 sq mi
8243,56.823 sq mi
8244,4.272 sq mi
8245,10.976 sq mi
8246,2.785 sq mi
8247,0.899 sq mi
8248,1.967 sq mi
8249,1.316 sq mi
8250,1.931 sq mi
8251,8.219 sq mi
8252,5.202 sq mi
8253,6.636 sq mi
8254,603.979 sq mi
8255,17.235 sq mi
8256,0.27 sq mi
8257,12.256 sq mi
8258,17.264 sq mi
8259,105.27 sq mi
8260,5.277 sq mi
8261,16.7 sq mi
8262,134.617 sq mi
8263,648.199 sq mi
8264,127.012 sq mi
8265,6.439 sq mi
8266,2.951 sq mi
8267,9.752 sq mi
8268,120.918 sq mi
8269,14.542 sq mi
8270,33.5 sq mi
8271,0.077 sq mi
8272,0.55 sq mi
8273,176.534 sq mi
8274,10.934 sq mi
8275,2.022 sq mi
8276,0.061 sq mi
8277,2.68 sq mi
8278,245.599 sq mi
8279,27.373 sq mi
8280,35.797 sq mi
8281,0.022 sq mi
8282,0.003 sq mi
8283,0.333 sq mi
8284,10.539 sq mi
8285,2.631 sq mi
8286,3.237 sq mi
8287,40.183 sq mi
8288,8.89 sq mi
8289,0.82 sq mi
8290,33.189 sq mi
8291,13.161 sq mi
8292,53.03 sq mi
8293,94.73 sq mi
8294,0.941 sq mi
8295,26.93 sq mi
8296,31.924 sq mi
8297,11.347 sq mi
8298,171.771 sq mi
8299,14.582 sq mi
8300,117.839 sq mi
8301,33.101 sq mi
8302,0.002 sq mi
8303,264.753 sq mi
8304,6.801 sq mi
8305,1156.339 sq mi
8306,214.064 sq mi
8307,0.277 sq mi
8308,0.211 sq mi
8309,29.613 sq mi
8310,11.237 sq mi
8311,0.164 sq mi
8312,1.973 sq mi
8313,177.84 sq mi
8314,110.335 sq mi
8315,0.06 sq mi
8316,0.096 sq mi
8317,0.142 sq mi
8318,0.27 sq mi
8319,3.678 sq mi
8320,2.308 sq mi
8321,20.685 sq mi
8322,0 sq mi
8323,4.438 sq mi
8324,82.144 sq mi
8325,53.189 sq mi
8326,48.419 sq mi
8327,20.439 sq mi
8328,4.249 sq mi
8329,0 sq mi
8330,11.668 sq mi
8331,0.025 sq mi
8332,5.416 sq mi
8333,7.479 sq mi
8334,0.002 sq mi
8335,7.506 sq mi
8336,11.136 sq mi
8337,5.155 sq mi
8338,2.056 sq mi
8339,284.821 sq mi
8340,7.318 sq mi
8341,0.107 sq mi
8342,0.6 sq mi
8343,2.662 sq mi
8344,0.128 sq mi
8345,37.254 sq mi
8346,36.008 sq mi
8347,4.156 sq mi
8348,0.48 sq mi
8349,0.624 sq mi
8350,0.633 sq mi
8351,11.631 sq mi
8352,1.632 sq mi
8353,3.873 sq mi
8354,28.801 sq mi
8355,3.777 sq mi
8356,3.319 sq mi
8357,15.782 sq mi
8358,0.571 sq mi
8359,151.113 sq mi
8360,469.003 sq mi
8361,12.514 sq mi
8362,1.599 sq mi
8363,12.755 sq mi
8364,99.66 sq mi
8365,1.531 sq mi
8366,180.816 sq mi
8367,0.478 sq mi
8368,0.348 sq mi
8369,2.228 sq mi
8370,0 sq mi
8371,10.484 sq mi
8372,0.076 sq mi
8373,35.565 sq mi
8374,5.499 sq mi
8375,1.916 sq mi
8376,124.01 sq mi
8377,139.632 sq mi
8378,6.082 sq mi
8379,68.951 sq mi
8380,1.498 sq mi
8381,58.724 sq mi
8382,586.438 sq mi
8383,71.693 sq mi
8384,7.078 sq mi
8385,49.158 sq mi
8386,2.163 sq mi
8387,16.481 sq mi
8388,1.142 sq mi
8389,208.156 sq mi
8390,79.162 sq mi
8391,49.373 sq mi
8392,7.192 sq mi
8393,1.375 sq mi
8394,0 sq mi
8395,0.707 sq mi
8396,2.473 sq mi
8397,0.512 sq mi
8398,9.174 sq mi
8399,28.682 sq mi
8400,0.069 sq mi
8401,1.71 sq mi
8402,32.509 sq mi
8403,11.825 sq mi
8404,13.607 sq mi
8405,10.326 sq mi
8406,5.959 sq mi
8407,1.711 sq mi
8408,3.052 sq mi
8409,3.185 sq mi
8410,0 sq mi
8411,8.804 sq mi
8412,349.37 sq mi
8413,45.096 sq mi
8414,3.162 sq mi
8415,132.618 sq mi
8416,0.93 sq mi
8417,89.742 sq mi
8418,0.763 sq mi
8419,0.825 sq mi
8420,0.064 sq mi
8421,42.412 sq mi
8422,38.451 sq mi
8423,250.623 sq mi
8424,63.582 sq mi
8425,0 sq mi
8426,470.532 sq mi
8427,161.604 sq mi
8428,4.676 sq mi
8429,88.328 sq mi
8430,0 sq mi
8431,60.005 sq mi
8432,2.824 sq mi
8433,97.825 sq mi
8434,3.356 sq mi
8435,208.608 sq mi
8436,9.599 sq mi
8437,1.601 sq mi
8438,0.563 sq mi
8439,359.782 sq mi
8440,8.554 sq mi
8441,0.041 sq mi
8442,13.201 sq mi
8443,10.552 sq mi
8444,0.085 sq mi
8445,54.161 sq mi
8446,11.011 sq mi
8447,33.754 sq mi
8448,14.597 sq mi
8449,17.135 sq mi
8450,170.742 sq mi
8451,21.863 sq mi
8452,0.098 sq mi
8453,125.631 sq mi
8454,0.365 sq mi
8455,111.249 sq mi
8456,0.479 sq mi
8457,147.74 sq mi
8458,0.109 sq mi
8459,5.452 sq mi
8460,69.433 sq mi
8461,2.574 sq mi
8462,2.006 sq mi
8463,22.346 sq mi
8464,32.732 sq mi
8465,0 sq mi
8466,106.583 sq mi
8467,0 sq mi
8468,176.221 sq mi
8469,124.097 sq mi
8470,5.535 sq mi
8471,2.895 sq mi
8472,213.275 sq mi
8473,7.966 sq mi
8474,34.676 sq mi
8475,46.333 sq mi
8476,134.025 sq mi
8477,0.243 sq mi
8478,25.789 sq mi
8479,337.87 sq mi
8480,31.036 sq mi
8481,0.168 sq mi
8482,40.764 sq mi
8483,84.792 sq mi
8484,1.444 sq mi
8485,211.79 sq mi
8486,190.722 sq mi
8487,2.452 sq mi
8488,10.763 sq mi
8489,255.383 sq mi
8490,3.312 sq mi
8491,74.742 sq mi
8492,0.029 sq mi
8493,163.036 sq mi
8494,0.068 sq mi
8495,9.524 sq mi
8496,1.067 sq mi
8497,0.621 sq mi
8498,0.001 sq mi
8499,533.645 sq mi
8500,25.348 sq mi
8501,4.873 sq mi
8502,14 sq mi
8503,154.906 sq mi
8504,8.997 sq mi
8505,5.663 sq mi
8506,24.581 sq mi
8507,29.001 sq mi
8508,121.289 sq mi
8509,5.703 sq mi
8510,0.157 sq mi
8511,114.396 sq mi
8512,230.013 sq mi
8513,8.698 sq mi
8514,198.015 sq mi
8515,16.667 sq mi
8516,0.235 sq mi
8517,188.508 sq mi
8518,156.287 sq mi
8519,1.06 sq mi
8520,7.106 sq mi
8521,5.483 sq mi
8522,83.094 sq mi
8523,401.272 sq mi
8524,0.271 sq mi
8525,8.224 sq mi
8526,2.32 sq mi
8527,32.255 sq mi
8528,7.416 sq mi
8529,302.16 sq mi
8530,6.975 sq mi
8531,2.562 sq mi
8532,6.734 sq mi
8533,2.248 sq mi
8534,117.974 sq mi
8535,1.504 sq mi
8536,5.569 sq mi
8537,324.01 sq mi
8538,30.529 sq mi
8539,28.787 sq mi
8540,422.428 sq mi
8541,300.398 sq mi
8542,3.696 sq mi
8543,41.74 sq mi
8544,75.559 sq mi
8545,0.557 sq mi
8546,93.533 sq mi
8547,0.214 sq mi
8548,0 sq mi
8549,7.411 sq mi
8550,0.015 sq mi
8551,192.584 sq mi
8552,254.485 sq mi
8553,2.458 sq mi
8554,2.927 sq mi
8555,12.927 sq mi
8556,45.782 sq mi
8557,51.651 sq mi
8558,4.347 sq mi
8559,0.377 sq mi
8560,2.274 sq mi
8561,0.726 sq mi
8562,5.871 sq mi
8563,265.076 sq mi
8564,72.752 sq mi
8565,85.426 sq mi
8566,37.776 sq mi
8567,8.289 sq mi
8568,204.129 sq mi
8569,0 sq mi
8570,128.635 sq mi
8571,3.406 sq mi
8572,4.051 sq mi
8573,6.991 sq mi
8574,4.877 sq mi
8575,5.17 sq mi
8576,27.93 sq mi
8577,2.395 sq mi
8578,6.517 sq mi
8579,81.019 sq mi
8580,123.173 sq mi
8581,0 sq mi
8582,0.019 sq mi
8583,0.506 sq mi
8584,135.302 sq mi
8585,46.026 sq mi
8586,0.508 sq mi
8587,76.087 sq mi
8588,26.718 sq mi
8589,141.285 sq mi
8590,5.448 sq mi
8591,0.628 sq mi
8592,37.29 sq mi
8593,0.79 sq mi
8594,0.324 sq mi
8595,43.058 sq mi
8596,0 sq mi
8597,0.415 sq mi
8598,286.571 sq mi
8599,4.249 sq mi
8600,196.203 sq mi
8601,86.132 sq mi
8602,92.027 sq mi
8603,17.994 sq mi
8604,962.812 sq mi
8605,2.408 sq mi
8606,28.99 sq mi
8607,7.235 sq mi
8608,9.326 sq mi
8609,1.211 sq mi
8610,283.347 sq mi
8611,1.627 sq mi
8612,8.621 sq mi
8613,113.045 sq mi
8614,35.169 sq mi
8615,77.655 sq mi
8616,0.674 sq mi
8617,0.124 sq mi
8618,18.79 sq mi
8619,6.895 sq mi
8620,412.35 sq mi
8621,38.859 sq mi
8622,0.512 sq mi
8623,0.01 sq mi
8624,5.294 sq mi
8625,4.596 sq mi
8626,176.57 sq mi
8627,93.414 sq mi
8628,1.458 sq mi
8629,12.013 sq mi
8630,3.003 sq mi
8631,1.492 sq mi
8632,244.91 sq mi
8633,0.022 sq mi
8634,112.047 sq mi
8635,0 sq mi
8636,5.602 sq mi
8637,0 sq mi
8638,445 sq mi
8639,0.222 sq mi
8640,0.496 sq mi
8641,13.748 sq mi
8642,4.577 sq mi
8643,1285.991 sq mi
8644,69.643 sq mi
8645,6.899 sq mi
8646,5.78 sq mi
8647,0 sq mi
8648,117.961 sq mi
8649,0.971 sq mi
8650,18.667 sq mi
8651,2.941 sq mi
8652,1.228 sq mi
8653,25.519 sq mi
8654,114.965 sq mi
8655,2.557 sq mi
8656,21.301 sq mi
8657,5.515 sq mi
8658,28.501 sq mi
8659,125.92 sq mi
8660,3.438 sq mi
8661,110.235 sq mi
8662,133.061 sq mi
8663,66.703 sq mi
8664,10.99 sq mi
8665,3.363 sq mi
8666,0 sq mi
8667,30.212 sq mi
8668,1.874 sq mi
8669,1.308 sq mi
8670,2.941 sq mi
8671,0.991 sq mi
8672,72.523 sq mi
8673,123.367 sq mi
8674,38.328 sq mi
8675,0.424 sq mi
8676,1.441 sq mi
8677,4.109 sq mi
8678,0 sq mi
8679,90.709 sq mi
8680,97.725 sq mi
8681,103.941 sq mi
8682,0.385 sq mi
8683,0.445 sq mi
8684,0.585 sq mi
8685,0.159 sq mi
8686,190.339 sq mi
8687,78.875 sq mi
8688,112.367 sq mi
8689,186.296 sq mi
8690,381.131 sq mi
8691,1.465 sq mi
8692,0.44 sq mi
8693,0 sq mi
8694,2.09 sq mi
8695,0.351 sq mi
8696,0 sq mi
8697,13.045 sq mi
8698,0.552 sq mi
8699,7.455 sq mi
8700,2.376 sq mi
8701,0 sq mi
8702,0.199 sq mi
8703,1.78 sq mi
8704,45.996 sq mi
8705,42.007 sq mi
8706,54.621 sq mi
8707,0.155 sq mi
8708,1.633 sq mi
8709,0.013 sq mi
8710,26.4 sq mi
8711,1.308 sq mi
8712,27.725 sq mi
8713,0.147 sq mi
8714,5.742 sq mi
8715,0.099 sq mi
8716,3.587 sq mi
8717,1.751 sq mi
8718,20.303 sq mi
8719,0.155 sq mi
8720,23.938 sq mi
8721,0 sq mi
8722,7.918 sq mi
8723,0.01 sq mi
8724,2.219 sq mi
8725,2166.775 sq mi
8726,20.26 sq mi
8727,0 sq mi
8728,19.637 sq mi
8729,0.442 sq mi
8730,10.689 sq mi
8731,1.249 sq mi
8732,2.843 sq mi
8733,21.201 sq mi
8734,27.283 sq mi
8735,0.018 sq mi
8736,575.954 sq mi
8737,0.002 sq mi
8738,0.055 sq mi
8739,17.081 sq mi
8740,7.564 sq mi
8741,11.399 sq mi
8742,396.272 sq mi
8743,91.077 sq mi
8744,187.203 sq mi
8745,14.052 sq mi
8746,3.059 sq mi
8747,5.242 sq mi
8748,0.008 sq mi
8749,8.301 sq mi
8750,6.342 sq mi
8751,0.439 sq mi
8752,150.258 sq mi
8753,0.006 sq mi
8754,185.319 sq mi
8755,0 sq mi
8756,1.876 sq mi
8757,19.709 sq mi
8758,60.872 sq mi
8759,74.973 sq mi
8760,30.295 sq mi
8761,0.707 sq mi
8762,0.467 sq mi
8763,322.847 sq mi
8764,175.001 sq mi
8765,116.416 sq mi
8766,118.435 sq mi
8767,7.215 sq mi
8768,135.907 sq mi
8769,2.343 sq mi
8770,0.887 sq mi
8771,70.978 sq mi
8772,3.814 sq mi
8773,108.646 sq mi
8774,9.085 sq mi
8775,16.94 sq mi
8776,1.976 sq mi
8777,1.683 sq mi
8778,105.973 sq mi
8779,21.608 sq mi
8780,2.401 sq mi
8781,0.283 sq mi
8782,1.915 sq mi
8783,0.248 sq mi
8784,3.387 sq mi
8785,2.744 sq mi
8786,142.735 sq mi
8787,25.615 sq mi
8788,1.746 sq mi
8789,16.49 sq mi
8790,26.944 sq mi
8791,54.02 sq mi
8792,30.752 sq mi
8793,4.861 sq mi
8794,20.195 sq mi
8795,126.359 sq mi
8796,19.075 sq mi
8797,51.735 sq mi
8798,0.397 sq mi
8799,0.618 sq mi
8800,11.266 sq mi
8801,172.922 sq mi
8802,18.247 sq mi
8803,0 sq mi
8804,12.64 sq mi
8805,0.73 sq mi
8806,6.551 sq mi
8807,97.038 sq mi
8808,230.238 sq mi
8809,4.572 sq mi
8810,40.871 sq mi
8811,40.148 sq mi
8812,248.894 sq mi
8813,0.011 sq mi
8814,371.732 sq mi
8815,0 sq mi
8816,7.393 sq mi
8817,159.448 sq mi
8818,1.18 sq mi
8819,123.764 sq mi
8820,3.146 sq mi
8821,1.021 sq mi
8822,22.183 sq mi
8823,164.985 sq mi
8824,34.073 sq mi
8825,0.222 sq mi
8826,0 sq mi
8827,5.57 sq mi
8828,40.821 sq mi
8829,41.897 sq mi
8830,4.867 sq mi
8831,79.171 sq mi
8832,64.563 sq mi
8833,1.213 sq mi
8834,0.611 sq mi
8835,2.141 sq mi
8836,0 sq mi
8837,26.674 sq mi
8838,65.615 sq mi
8839,47.296 sq mi
8840,10.881 sq mi
8841,130.429 sq mi
8842,0.099 sq mi
8843,3.246 sq mi
8844,1.589 sq mi
8845,108.163 sq mi
8846,17.803 sq mi
8847,137.133 sq mi
8848,40.045 sq mi
8849,0 sq mi
8850,0 sq mi
8851,0.205 sq mi
8852,0.567 sq mi
8853,10.995 sq mi
8854,16.693 sq mi
8855,1.64 sq mi
8856,19.677 sq mi
8857,133.845 sq mi
8858,6.881 sq mi
8859,0.087 sq mi
8860,0 sq mi
8861,0.635 sq mi
8862,460.36 sq mi
8863,0.027 sq mi
8864,607.629 sq mi
8865,0.075 sq mi
8866,36.773 sq mi
8867,4.428 sq mi
8868,137.609 sq mi
8869,1.856 sq mi
8870,25.085 sq mi
8871,0.165 sq mi
8872,4.398 sq mi
8873,80.15 sq mi
8874,6.997 sq mi
8875,9.161 sq mi
8876,0.25 sq mi
8877,7.312 sq mi
8878,9.645 sq mi
8879,2.039 sq mi
8880,1.964 sq mi
8881,1.815 sq mi
8882,8.895 sq mi
8883,15.321 sq mi
8884,0.899 sq mi
8885,0.065 sq mi
8886,0.111 sq mi
8887,27.45 sq mi
8888,59.653 sq mi
8889,15.296 sq mi
8890,2.6 sq mi
8891,60.243 sq mi
8892,6.681 sq mi
8893,9.817 sq mi
8894,9.67 sq mi
8895,193.165 sq mi
8896,41.52 sq mi
8897,85.305 sq mi
8898,27.031 sq mi
8899,2.262 sq mi
8900,0 sq mi
8901,67.719 sq mi
8902,44.183 sq mi
8903,0 sq mi
8904,42.35 sq mi
8905,29.856 sq mi
8906,0 sq mi
8907,11.943 sq mi
8908,0 sq mi
8909,0.449 sq mi
8910,124.998 sq mi
8911,0.222 sq mi
8912,5.624 sq mi
8913,44.515 sq mi
8914,6.247 sq mi
8915,7.444 sq mi
8916,71.31 sq mi
8917,28.336 sq mi
8918,0.065 sq mi
8919,1.762 sq mi
8920,98.196 sq mi
8921,0 sq mi
8922,164.618 sq mi
8923,0 sq mi
8924,0.991 sq mi
8925,10.345 sq mi
8926,0.026 sq mi
8927,0.751 sq mi
8928,103.231 sq mi
8929,94.215 sq mi
8930,0.6 sq mi
8931,1.789 sq mi
8932,3.055 sq mi
8933,45.736 sq mi
8934,1.21 sq mi
8935,279.598 sq mi
8936,270.937 sq mi
8937,0.022 sq mi
8938,6.581 sq mi
8939,4.799 sq mi
8940,237.979 sq mi
8941,10.982 sq mi
8942,0 sq mi
8943,43.8 sq mi
8944,57.489 sq mi
8945,38.696 sq mi
8946,3.172 sq mi
8947,14.304 sq mi
8948,1.686 sq mi
8949,47.993 sq mi
8950,156.552 sq mi
8951,0 sq mi
8952,1.437 sq mi
8953,236.871 sq mi
8954,0 sq mi
8955,0.959 sq mi
8956,2.156 sq mi
8957,0 sq mi
8958,1063.47 sq mi
8959,66.244 sq mi
8960,0.56 sq mi
