48121 is 0 sq mi
19808 is 13.983 sq mi
49788 is 7.75 sq mi
64064 is 1.067 sq mi
15222 is 0.261 sq mi
48099 is 0 sq mi
49345 is 52.714 sq mi
49304 is 129.201 sq mi
49307 is 135.419 sq mi
33136 is 1.426 sq mi
89109 is 4.433 sq mi
14209 is 0.914 sq mi
48390 is 0.975 sq mi
60010 is 2.646 sq mi
91436 is 5.696 sq mi
91706 is 13.437 sq mi
94563 is 17.264 sq mi
48732 is 24.587 sq mi
49456 is 24.883 sq mi
94040 is 0 sq mi
48180 is 23.597 sq mi
14870 is 61.301 sq mi
60616 is 0.572 sq mi
46204 is 1.121 sq mi
90004 is 3.048 sq mi
55404 is 1.769 sq mi
53719 is 10.091 sq mi
80138 is 63.221 sq mi
60101 is 11.532 sq mi
54956 is 61.367 sq mi
15213 is 2.131 sq mi
49757 is 4.352 sq mi
01609 is 3.82 sq mi
97213 is 4.045 sq mi
50014 is 55.883 sq mi
49506 is 0.545 sq mi
56304 is 59.955 sq mi
10901 is 17.998 sq mi
55420 is 6.494 sq mi
31907 is 0.106 sq mi
39666 is 1.245 sq mi
48320 is 1.094 sq mi
02120 is 0.621 sq mi
60047 is 1.376 sq mi
05403 is 0.192 sq mi
49083 is 33.722 sq mi
94542 is 5.704 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
08053 is 0.424 sq mi
48114 is 1.733 sq mi
45431 is 0.007 sq mi
48340 is 7.51 sq mi
48809 is 81.862 sq mi
85715 is 0.033 sq mi
94086 is 4.486 sq mi
60153 is 2.997 sq mi
02135 is 0.221 sq mi
02135 is 0.221 sq mi
02740 is 5.685 sq mi
02740 is 5.685 sq mi
02215 is 0.108 sq mi
02215 is 0.108 sq mi
02114 is 0.45 sq mi
04102 is 5.915 sq mi
04102 is 5.915 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08820 is 10.299 sq mi
08901 is 6.329 sq mi
08820 is 10.299 sq mi
08096 is 0.333 sq mi
08096 is 0.333 sq mi
